,client_id,filepath,group,label
1476,534,face-station/23.04.18/534_07_066_1_15,dev,attack/3D/glasses
1477,534,face-station/23.04.18/534_05_067_1_15,dev,attack/3D/glasses
1478,534,face-station/22.05.18/534_05_008_1_15,dev,attack/3D/glasses
1479,534,face-station/24.05.18/534_06_073_1_15,dev,attack/3D/glasses
1480,534,face-station/25.06.18/534_07_019_1_15,dev,attack/3D/glasses
1481,534,face-station/25.06.18/534_05_004_1_15,dev,attack/3D/glasses
1482,534,face-station/25.06.18/534_06_018_1_15,dev,attack/3D/glasses
1593,66,face-station/20.04.18/066_05_066_2_84,dev,attack/3D/flexiblemask
1594,66,face-station/23.04.18/066_05_000_0_00,dev,bonafide
1595,66,face-station/23.04.18/066_06_000_0_00,dev,bonafide
1596,66,face-station/23.04.18/066_07_000_0_00,dev,bonafide
1597,66,face-station/08.05.18/066_07_071_2_84,dev,attack/3D/flexiblemask
1598,66,face-station/23.05.18/066_06_012_2_84,dev,attack/3D/flexiblemask
1599,66,face-station/28.05.18/066_07_000_2_84,dev,attack/3D/flexiblemask
1600,66,face-station/29.05.18/066_04_000_2_84,dev,attack/3D/flexiblemask
1601,66,face-station/29.05.18/066_05_000_2_84,dev,attack/3D/flexiblemask
1602,66,face-station/29.05.18/066_06_000_2_84,dev,attack/3D/flexiblemask
1603,66,face-station/06.06.18/066_04_018_2_84,dev,attack/3D/flexiblemask
1604,66,face-station/22.06.18/066_01_000_2_84,dev,attack/3D/flexiblemask
1605,66,face-station/25.06.18/066_07_019_2_84,dev,attack/3D/flexiblemask
1606,66,face-station/25.06.18/066_05_004_2_84,dev,attack/3D/flexiblemask
1607,66,face-station/25.06.18/066_06_018_2_84,dev,attack/3D/flexiblemask
1608,66,face-station/25.06.18/066_01_006_2_84,dev,attack/3D/flexiblemask
1767,105,face-station/30.04.18/105_05_064_2_94,dev,attack/3D/flexiblemask
1768,105,face-station/01.05.18/105_05_065_2_98,dev,attack/3D/flexiblemask
1769,105,face-station/04.05.18/105_07_003_2_98,dev,attack/3D/flexiblemask
1770,105,face-station/04.05.18/105_06_038_2_98,dev,attack/3D/flexiblemask
1771,105,face-station/07.05.18/105_06_002_2_94,dev,attack/3D/flexiblemask
1772,105,face-station/16.05.18/105_07_004_2_94,dev,attack/3D/flexiblemask
1773,105,face-station/28.05.18/105_07_000_2_94,dev,attack/3D/flexiblemask
1774,105,face-station/28.05.18/105_07_000_2_98,dev,attack/3D/flexiblemask
1775,105,face-station/28.05.18/105_05_000_2_98,dev,attack/3D/flexiblemask
1776,105,face-station/28.05.18/105_04_000_2_98,dev,attack/3D/flexiblemask
1777,105,face-station/28.05.18/105_06_000_2_98,dev,attack/3D/flexiblemask
1778,105,face-station/29.05.18/105_04_000_2_94,dev,attack/3D/flexiblemask
1779,105,face-station/29.05.18/105_05_000_2_94,dev,attack/3D/flexiblemask
1780,105,face-station/29.05.18/105_06_000_2_94,dev,attack/3D/flexiblemask
1781,105,face-station/06.06.18/105_04_018_2_94,dev,attack/3D/flexiblemask
1782,105,face-station/06.06.18/105_04_018_2_98,dev,attack/3D/flexiblemask
1783,105,face-station/22.06.18/105_01_000_2_94,dev,attack/3D/flexiblemask
1784,105,face-station/22.06.18/105_01_000_2_98,dev,attack/3D/flexiblemask
1785,105,face-station/25.06.18/105_07_019_2_94,dev,attack/3D/flexiblemask
1786,105,face-station/25.06.18/105_07_019_2_98,dev,attack/3D/flexiblemask
1787,105,face-station/25.06.18/105_05_004_2_94,dev,attack/3D/flexiblemask
1788,105,face-station/25.06.18/105_05_004_2_98,dev,attack/3D/flexiblemask
1789,105,face-station/25.06.18/105_06_018_2_94,dev,attack/3D/flexiblemask
1790,105,face-station/25.06.18/105_06_018_2_98,dev,attack/3D/flexiblemask
1791,105,face-station/25.06.18/105_01_006_2_94,dev,attack/3D/flexiblemask
1792,105,face-station/25.06.18/105_01_006_2_98,dev,attack/3D/flexiblemask
1877,70,face-station/04.05.18/070_05_000_0_00,dev,bonafide
1878,70,face-station/07.05.18/070_06_000_0_00,dev,bonafide
1879,70,face-station/16.05.18/070_07_000_0_00,dev,bonafide
1880,71,face-station/04.05.18/071_05_000_0_00,dev,bonafide
1881,71,face-station/04.05.18/071_05_000_0_01,dev,bonafide
1882,71,face-station/07.05.18/071_06_000_0_00,dev,bonafide
1883,71,face-station/07.05.18/071_06_000_0_01,dev,bonafide
1884,71,face-station/08.05.18/071_07_000_0_00,dev,bonafide
1885,71,face-station/08.05.18/071_07_000_0_01,dev,bonafide
1905,110,face-station/28.06.18/110_06_003_2_79,dev,attack/3D/flexiblemask
1906,110,face-station/28.06.18/110_01_003_2_79,dev,attack/3D/flexiblemask
1907,110,face-station/28.06.18/110_04_007_2_79,dev,attack/3D/flexiblemask
1908,110,face-station/28.06.18/110_05_000_2_79,dev,attack/3D/flexiblemask
1909,110,face-station/28.06.18/110_04_000_2_79,dev,attack/3D/flexiblemask
1910,110,face-station/28.06.18/110_01_000_2_79,dev,attack/3D/flexiblemask
1911,110,face-station/28.06.18/110_06_000_2_79,dev,attack/3D/flexiblemask
1912,110,face-station/28.06.18/110_07_000_2_79,dev,attack/3D/flexiblemask
1913,110,face-station/02.07.18/110_07_007_2_79,dev,attack/3D/flexiblemask
1914,110,face-station/02.07.18/110_05_064_2_79,dev,attack/3D/flexiblemask
1915,110,face-station/03.07.18/110_06_064_2_79,dev,attack/3D/flexiblemask
1916,110,face-station/04.07.18/110_05_073_2_79,dev,attack/3D/flexiblemask
1917,110,face-station/05.07.18/110_07_073_2_79,dev,attack/3D/flexiblemask
1944,107,face-station/28.06.18/107_01_003_2_76,dev,attack/3D/flexiblemask
1945,107,face-station/28.06.18/107_04_007_2_76,dev,attack/3D/flexiblemask
1946,107,face-station/28.06.18/107_06_000_2_76,dev,attack/3D/flexiblemask
1947,107,face-station/28.06.18/107_06_003_2_76,dev,attack/3D/flexiblemask
1948,107,face-station/28.06.18/107_04_000_2_76,dev,attack/3D/flexiblemask
1949,107,face-station/28.06.18/107_01_000_2_76,dev,attack/3D/flexiblemask
1950,107,face-station/28.06.18/107_05_000_2_76,dev,attack/3D/flexiblemask
1951,107,face-station/28.06.18/107_07_000_2_76,dev,attack/3D/flexiblemask
1952,107,face-station/02.07.18/107_05_064_2_76,dev,attack/3D/flexiblemask
1953,107,face-station/02.07.18/107_07_007_2_76,dev,attack/3D/flexiblemask
1954,107,face-station/03.07.18/107_06_064_2_76,dev,attack/3D/flexiblemask
1955,107,face-station/04.07.18/107_05_073_2_76,dev,attack/3D/flexiblemask
1956,107,face-station/05.07.18/107_07_073_2_76,dev,attack/3D/flexiblemask
545,1,face-station/14.03.18/001_04_010_3_05,eval,attack/2D/replay
550,1,face-station/24.01.18/001_01_000_0_00,eval,bonafide
551,1,face-station/24.01.18/001_01_000_0_01,eval,bonafide
552,1,face-station/15.03.18/001_04_000_3_05,eval,attack/2D/replay
558,1,face-station/29.01.18/001_01_024_3_05,eval,attack/2D/replay
567,1,face-station/07.02.18/001_02_029_3_05,eval,attack/2D/replay
576,1,face-station/02.02.18/001_01_054_3_05,eval,attack/2D/replay
580,1,face-station/06.02.18/001_02_000_0_00,eval,bonafide
581,1,face-station/06.02.18/001_02_000_0_01,eval,bonafide
583,1,face-station/06.02.18/001_02_003_3_05,eval,attack/2D/replay
588,1,face-station/08.02.18/001_02_034_3_05,eval,attack/2D/replay
600,1,face-station/13.02.18/001_03_055_3_05,eval,attack/2D/replay
601,1,face-station/13.02.18/001_03_058_3_05,eval,attack/2D/replay
606,1,face-station/15.02.18/001_03_000_0_00,eval,bonafide
607,1,face-station/15.02.18/001_03_000_0_01,eval,bonafide
626,1,face-station/23.02.18/001_03_000_3_05,eval,attack/2D/replay
627,1,face-station/23.02.18/001_02_000_3_05,eval,attack/2D/replay
638,1,face-station/28.02.18/001_01_000_3_05,eval,attack/2D/replay
659,1,face-station/22.05.18/001_06_007_3_05,eval,attack/2D/replay
665,1,face-station/24.05.18/001_05_014_3_05,eval,attack/2D/replay
669,1,face-station/25.05.18/001_07_014_3_05,eval,attack/2D/replay
682,1,face-station/04.06.18/001_07_000_3_05,eval,attack/2D/replay
683,1,face-station/05.06.18/001_05_000_3_05,eval,attack/2D/replay
684,1,face-station/05.06.18/001_06_000_3_05,eval,attack/2D/replay
998,12,face-station/15.03.18/012_04_004_4_03,eval,attack/2D/replay
999,12,face-station/15.03.18/012_04_004_4_04,eval,attack/2D/replay
1000,12,face-station/15.03.18/012_04_000_4_03,eval,attack/2D/replay
1001,12,face-station/15.03.18/012_04_000_4_04,eval,attack/2D/replay
1002,12,face-station/15.03.18/012_04_003_4_15,eval,attack/2D/replay
1003,12,face-station/15.03.18/012_04_003_4_16,eval,attack/2D/replay
1004,12,face-station/15.03.18/012_04_000_4_15,eval,attack/2D/replay
1005,12,face-station/15.03.18/012_04_000_4_16,eval,attack/2D/replay
1007,12,face-station/25.01.18/012_01_000_0_00,eval,bonafide
1008,12,face-station/25.01.18/012_01_000_0_01,eval,bonafide
1010,12,face-station/29.01.18/012_01_023_4_04,eval,attack/2D/replay
1031,12,face-station/14.02.18/012_03_032_4_04,eval,attack/2D/replay
1033,12,face-station/15.02.18/012_03_001_4_16,eval,attack/2D/replay
1034,12,face-station/15.02.18/012_03_004_4_04,eval,attack/2D/replay
1035,12,face-station/15.02.18/012_03_029_4_16,eval,attack/2D/replay
1040,12,face-station/16.02.18/012_02_013_4_04,eval,attack/2D/replay
1041,12,face-station/16.02.18/012_02_007_4_16,eval,attack/2D/replay
1042,12,face-station/16.02.18/012_02_003_4_16,eval,attack/2D/replay
1047,12,face-station/21.02.18/012_02_020_4_04,eval,attack/2D/replay
1049,12,face-station/23.02.18/012_03_000_4_04,eval,attack/2D/replay
1050,12,face-station/23.02.18/012_03_000_4_16,eval,attack/2D/replay
1051,12,face-station/23.02.18/012_02_000_4_04,eval,attack/2D/replay
1052,12,face-station/23.02.18/012_02_000_4_16,eval,attack/2D/replay
1053,12,face-station/23.02.18/012_02_000_4_03,eval,attack/2D/replay
1054,12,face-station/23.02.18/012_02_000_4_15,eval,attack/2D/replay
1055,12,face-station/23.02.18/012_03_000_4_03,eval,attack/2D/replay
1056,12,face-station/23.02.18/012_03_000_4_15,eval,attack/2D/replay
1057,12,face-station/23.02.18/012_03_004_4_03,eval,attack/2D/replay
1058,12,face-station/23.02.18/012_03_004_4_15,eval,attack/2D/replay
1059,12,face-station/23.02.18/012_02_004_4_03,eval,attack/2D/replay
1060,12,face-station/23.02.18/012_02_004_4_15,eval,attack/2D/replay
1061,12,face-station/27.02.18/012_02_000_0_00,eval,bonafide
1062,12,face-station/27.02.18/012_03_000_0_00,eval,bonafide
1063,12,face-station/27.02.18/012_02_000_0_01,eval,bonafide
1064,12,face-station/27.02.18/012_03_000_0_01,eval,bonafide
1065,12,face-station/27.02.18/012_01_038_4_16,eval,attack/2D/replay
1068,12,face-station/27.02.18/012_01_063_4_16,eval,attack/2D/replay
1069,12,face-station/27.02.18/012_01_003_4_04,eval,attack/2D/replay
1072,12,face-station/28.02.18/012_01_000_4_04,eval,attack/2D/replay
1073,12,face-station/28.02.18/012_01_000_4_03,eval,attack/2D/replay
1074,12,face-station/28.02.18/012_01_000_4_15,eval,attack/2D/replay
1075,12,face-station/28.02.18/012_01_000_4_16,eval,attack/2D/replay
1076,12,face-station/28.02.18/012_01_004_4_03,eval,attack/2D/replay
1077,12,face-station/28.02.18/012_01_004_4_15,eval,attack/2D/replay
1083,12,face-station/04.05.18/012_05_002_4_04,eval,attack/2D/replay
1084,12,face-station/04.05.18/012_06_004_4_03,eval,attack/2D/replay
1090,12,face-station/16.05.18/012_07_000_0_00,eval,bonafide
1091,12,face-station/16.05.18/012_07_000_0_01,eval,bonafide
1092,12,face-station/16.05.18/012_07_007_4_15,eval,attack/2D/replay
1098,12,face-station/22.05.18/012_05_008_4_15,eval,attack/2D/replay
1099,12,face-station/23.05.18/012_05_073_4_16,eval,attack/2D/replay
1100,12,face-station/23.05.18/012_05_073_4_03,eval,attack/2D/replay
1101,12,face-station/23.05.18/012_07_068_4_04,eval,attack/2D/replay
1102,12,face-station/23.05.18/012_06_000_0_00,eval,bonafide
1103,12,face-station/23.05.18/012_06_000_0_01,eval,bonafide
1104,12,face-station/23.05.18/012_06_012_4_16,eval,attack/2D/replay
1105,12,face-station/23.05.18/012_07_018_4_03,eval,attack/2D/replay
1106,12,face-station/23.05.18/012_07_006_4_16,eval,attack/2D/replay
1107,12,face-station/23.05.18/012_06_019_4_04,eval,attack/2D/replay
1109,12,face-station/24.05.18/012_05_000_0_00,eval,bonafide
1110,12,face-station/24.05.18/012_05_000_0_01,eval,bonafide
1111,12,face-station/25.05.18/012_06_006_4_15,eval,attack/2D/replay
1120,12,face-station/04.06.18/012_07_000_4_15,eval,attack/2D/replay
1121,12,face-station/04.06.18/012_07_000_4_16,eval,attack/2D/replay
1124,12,face-station/04.06.18/012_06_000_4_03,eval,attack/2D/replay
1125,12,face-station/04.06.18/012_06_000_4_04,eval,attack/2D/replay
1128,12,face-station/04.06.18/012_07_000_4_03,eval,attack/2D/replay
1129,12,face-station/04.06.18/012_07_000_4_04,eval,attack/2D/replay
1130,12,face-station/04.06.18/012_06_000_4_15,eval,attack/2D/replay
1131,12,face-station/04.06.18/012_06_000_4_16,eval,attack/2D/replay
1132,12,face-station/05.06.18/012_05_000_4_03,eval,attack/2D/replay
1133,12,face-station/05.06.18/012_05_000_4_04,eval,attack/2D/replay
1134,12,face-station/05.06.18/012_05_000_4_15,eval,attack/2D/replay
1135,12,face-station/05.06.18/012_05_000_4_16,eval,attack/2D/replay
1249,11,face-station/24.01.18/011_01_000_0_00,eval,bonafide
1250,11,face-station/14.02.18/011_03_000_0_00,eval,bonafide
1251,11,face-station/16.02.18/011_02_000_0_00,eval,bonafide
1267,8,face-station/26.01.18/008_01_000_0_00,eval,bonafide
1268,8,face-station/26.01.18/008_01_000_0_01,eval,bonafide
1269,8,face-station/07.02.18/008_02_000_0_00,eval,bonafide
1270,8,face-station/07.02.18/008_02_000_0_01,eval,bonafide
1271,8,face-station/14.02.18/008_03_000_0_00,eval,bonafide
1272,8,face-station/14.02.18/008_03_000_0_01,eval,bonafide
1273,8,face-station/22.05.18/008_05_000_0_00,eval,bonafide
1274,8,face-station/22.05.18/008_05_000_0_01,eval,bonafide
1275,8,face-station/24.05.18/008_06_000_0_00,eval,bonafide
1276,8,face-station/24.05.18/008_06_000_0_01,eval,bonafide
1277,8,face-station/25.05.18/008_07_000_0_01,eval,bonafide
1278,8,face-station/25.05.18/008_07_000_0_00,eval,bonafide
1279,17,face-station/26.01.18/017_01_000_0_00,eval,bonafide
1280,17,face-station/26.01.18/017_01_000_0_01,eval,bonafide
1281,17,face-station/06.02.18/017_02_000_0_02,eval,bonafide
1282,17,face-station/06.02.18/017_02_000_0_00,eval,bonafide
1283,17,face-station/06.02.18/017_02_000_0_01,eval,bonafide
1284,17,face-station/14.02.18/017_03_000_0_00,eval,bonafide
1285,17,face-station/14.02.18/017_03_000_0_01,eval,bonafide
1290,25,face-station/29.01.18/025_01_000_0_00,eval,bonafide
1291,25,face-station/29.01.18/025_01_000_0_01,eval,bonafide
1292,25,face-station/06.02.18/025_02_000_0_00,eval,bonafide
1293,25,face-station/06.02.18/025_02_000_0_01,eval,bonafide
1294,25,face-station/12.02.18/025_03_000_0_00,eval,bonafide
1295,25,face-station/12.02.18/025_03_000_0_01,eval,bonafide
1296,20,face-station/29.01.18/020_01_000_0_00,eval,bonafide
1297,20,face-station/21.02.18/020_02_000_0_00,eval,bonafide
1298,20,face-station/21.02.18/020_03_000_0_00,eval,bonafide
1318,30,face-station/30.01.18/030_01_000_0_00,eval,bonafide
1319,30,face-station/07.02.18/030_02_000_0_00,eval,bonafide
1320,30,face-station/13.02.18/030_03_000_0_00,eval,bonafide
1321,30,face-station/13.02.18/030_03_000_0_02,eval,bonafide
1322,27,face-station/30.01.18/027_01_000_0_00,eval,bonafide
1323,27,face-station/30.01.18/027_01_000_0_01,eval,bonafide
1324,27,face-station/07.02.18/027_02_000_0_00,eval,bonafide
1325,27,face-station/07.02.18/027_02_000_0_01,eval,bonafide
1326,27,face-station/14.02.18/027_03_000_0_00,eval,bonafide
1327,27,face-station/14.02.18/027_03_000_0_01,eval,bonafide
1328,31,face-station/30.01.18/031_01_000_0_00,eval,bonafide
1329,31,face-station/13.02.18/031_02_000_0_00,eval,bonafide
1330,31,face-station/13.02.18/031_03_000_0_00,eval,bonafide
1349,35,face-station/31.01.18/035_01_000_0_01,eval,bonafide
1350,35,face-station/31.01.18/035_01_000_0_00,eval,bonafide
1351,35,face-station/07.02.18/035_02_000_0_00,eval,bonafide
1352,35,face-station/07.02.18/035_02_000_0_01,eval,bonafide
1353,35,face-station/12.02.18/035_03_000_0_00,eval,bonafide
1354,35,face-station/12.02.18/035_03_000_0_01,eval,bonafide
1355,36,face-station/31.01.18/036_01_000_0_00,eval,bonafide
1356,36,face-station/07.02.18/036_02_000_0_00,eval,bonafide
1357,36,face-station/13.02.18/036_03_000_0_00,eval,bonafide
1369,44,face-station/07.02.18/044_02_000_0_00,eval,bonafide
1370,44,face-station/01.02.18/044_01_000_0_00,eval,bonafide
1371,44,face-station/22.02.18/044_03_000_0_00,eval,bonafide
1384,63,face-station/07.02.18/063_02_000_0_00,eval,bonafide
1385,63,face-station/12.02.18/063_03_000_0_00,eval,bonafide
1386,63,face-station/12.02.18/063_03_000_0_01,eval,bonafide
1387,63,face-station/27.02.18/063_01_000_0_00,eval,bonafide
1388,63,face-station/27.02.18/063_01_000_0_01,eval,bonafide
1399,39,face-station/01.02.18/039_01_000_0_00,eval,bonafide
1400,43,face-station/01.02.18/043_01_000_0_00,eval,bonafide
1401,43,face-station/01.02.18/043_01_000_0_01,eval,bonafide
1402,43,face-station/06.02.18/043_02_000_0_00,eval,bonafide
1403,43,face-station/06.02.18/043_02_000_0_01,eval,bonafide
1404,43,face-station/16.02.18/043_03_000_0_00,eval,bonafide
1405,43,face-station/16.02.18/043_03_000_0_01,eval,bonafide
1415,53,face-station/02.02.18/053_01_000_0_00,eval,bonafide
1416,53,face-station/08.02.18/053_02_000_0_00,eval,bonafide
1417,53,face-station/14.02.18/053_03_000_0_00,eval,bonafide
1430,60,face-station/02.02.18/060_01_000_0_00,eval,bonafide
1431,60,face-station/09.02.18/060_03_000_0_00,eval,bonafide
1432,60,face-station/09.02.18/060_02_000_0_00,eval,bonafide
1434,50,face-station/02.02.18/050_01_000_0_00,eval,bonafide
1441,49,face-station/02.02.18/049_01_000_0_00,eval,bonafide
1442,49,face-station/09.02.18/049_02_000_0_00,eval,bonafide
1443,49,face-station/09.02.18/049_03_000_0_00,eval,bonafide
1448,51,face-station/02.02.18/051_01_000_0_00,eval,bonafide
1449,51,face-station/02.02.18/051_01_000_0_01,eval,bonafide
1450,51,face-station/09.02.18/051_02_000_0_00,eval,bonafide
1451,51,face-station/14.02.18/051_03_000_0_00,eval,bonafide
1622,67,face-station/23.04.18/067_05_000_0_00,eval,bonafide
1623,67,face-station/23.04.18/067_05_000_0_01,eval,bonafide
1624,67,face-station/24.04.18/067_06_000_0_00,eval,bonafide
1625,67,face-station/24.04.18/067_06_000_0_01,eval,bonafide
1626,67,face-station/24.04.18/067_07_000_0_00,eval,bonafide
1627,67,face-station/24.04.18/067_07_000_0_01,eval,bonafide
1896,73,face-station/23.05.18/073_05_000_0_00,eval,bonafide
1897,73,face-station/23.05.18/073_07_000_0_00,eval,bonafide
1898,73,face-station/24.05.18/073_06_000_0_00,eval,bonafide
1899,72,face-station/23.05.18/072_07_000_0_01,eval,bonafide
1900,72,face-station/23.05.18/072_05_000_0_01,eval,bonafide
1901,72,face-station/23.05.18/072_07_000_0_00,eval,bonafide
1902,72,face-station/23.05.18/072_05_000_0_00,eval,bonafide
1903,72,face-station/23.05.18/072_06_000_0_00,eval,bonafide
1904,72,face-station/23.05.18/072_06_000_0_01,eval,bonafide
