,client_id,filepath,group,label
402,19,face-station/29.05.18/019_04_000_2_87,dev,attack/3D/flexiblemask
403,19,face-station/29.05.18/019_05_000_2_87,dev,attack/3D/flexiblemask
404,19,face-station/29.05.18/019_06_000_2_87,dev,attack/3D/flexiblemask
405,19,face-station/04.06.18/019_07_000_4_07,dev,attack/2D/replay
406,19,face-station/04.06.18/019_07_000_4_08,dev,attack/2D/replay
407,19,face-station/04.06.18/019_07_000_4_13,dev,attack/2D/replay
408,19,face-station/04.06.18/019_07_000_4_14,dev,attack/2D/replay
409,19,face-station/04.06.18/019_04_000_2_17,dev,attack/3D/rigidmask
410,19,face-station/04.06.18/019_06_000_4_01,dev,attack/2D/replay
411,19,face-station/04.06.18/019_06_000_4_02,dev,attack/2D/replay
412,19,face-station/04.06.18/019_05_000_2_17,dev,attack/3D/rigidmask
413,19,face-station/04.06.18/019_06_000_2_17,dev,attack/3D/rigidmask
414,19,face-station/04.06.18/019_07_000_2_17,dev,attack/3D/rigidmask
415,19,face-station/04.06.18/019_07_000_4_01,dev,attack/2D/replay
416,19,face-station/04.06.18/019_07_000_4_02,dev,attack/2D/replay
417,19,face-station/04.06.18/019_06_000_4_13,dev,attack/2D/replay
418,19,face-station/04.06.18/019_06_000_4_14,dev,attack/2D/replay
419,19,face-station/04.06.18/019_06_000_4_07,dev,attack/2D/replay
420,19,face-station/04.06.18/019_06_000_4_08,dev,attack/2D/replay
421,19,face-station/05.06.18/019_05_000_4_01,dev,attack/2D/replay
422,19,face-station/05.06.18/019_05_000_4_02,dev,attack/2D/replay
423,19,face-station/05.06.18/019_05_000_4_07,dev,attack/2D/replay
424,19,face-station/05.06.18/019_05_000_4_08,dev,attack/2D/replay
425,19,face-station/05.06.18/019_05_000_4_13,dev,attack/2D/replay
426,19,face-station/05.06.18/019_05_000_4_14,dev,attack/2D/replay
445,6,face-station/22.01.18/006_01_000_0_00,dev,bonafide
446,6,face-station/08.02.18/006_02_000_0_00,dev,bonafide
447,6,face-station/15.02.18/006_03_000_0_00,dev,bonafide
448,6,face-station/15.05.18/006_05_000_0_00,dev,bonafide
449,6,face-station/23.05.18/006_07_000_0_00,dev,bonafide
450,6,face-station/25.05.18/006_06_000_0_00,dev,bonafide
451,6,face-station/25.05.18/006_06_000_0_02,dev,bonafide
464,9,face-station/23.01.18/009_01_000_0_00,dev,bonafide
465,9,face-station/06.02.18/009_02_000_0_00,dev,bonafide
466,9,face-station/12.02.18/009_03_000_0_00,dev,bonafide
484,532,face-station/14.03.18/532_01_006_1_13,dev,attack/3D/rigidmask
485,532,face-station/14.03.18/532_01_010_1_13,dev,attack/3D/rigidmask
486,532,face-station/14.03.18/532_04_007_1_13,dev,attack/3D/rigidmask
487,532,face-station/20.04.18/532_06_066_1_13,dev,attack/3D/rigidmask
488,532,face-station/23.04.18/532_05_067_1_13,dev,attack/3D/rigidmask
489,532,face-station/23.05.18/532_07_018_1_13,dev,attack/3D/rigidmask
490,532,face-station/25.05.18/532_07_008_1_13,dev,attack/3D/rigidmask
491,532,face-station/25.06.18/532_07_019_1_13,dev,attack/3D/rigidmask
492,532,face-station/25.06.18/532_05_004_1_13,dev,attack/3D/rigidmask
493,532,face-station/25.06.18/532_06_018_1_13,dev,attack/3D/rigidmask
506,16,face-station/14.03.18/016_04_007_2_15,dev,attack/3D/rigidmask
507,16,face-station/14.03.18/016_04_010_2_85,dev,attack/3D/flexiblemask
508,16,face-station/24.01.18/016_01_011_2_15,dev,attack/3D/rigidmask
509,16,face-station/31.01.18/016_01_033_2_85,dev,attack/3D/flexiblemask
510,16,face-station/07.02.18/016_02_030_2_15,dev,attack/3D/rigidmask
511,16,face-station/07.02.18/016_02_045_2_85,dev,attack/3D/flexiblemask
512,16,face-station/07.02.18/016_03_028_2_85,dev,attack/3D/flexiblemask
513,16,face-station/01.02.18/016_01_042_2_15,dev,attack/3D/rigidmask
514,16,face-station/01.02.18/016_01_002_2_85,dev,attack/3D/flexiblemask
515,16,face-station/06.02.18/016_02_017_2_85,dev,attack/3D/flexiblemask
516,16,face-station/08.02.18/016_03_022_2_15,dev,attack/3D/rigidmask
517,16,face-station/09.02.18/016_02_060_2_15,dev,attack/3D/rigidmask
518,16,face-station/12.02.18/016_03_056_2_85,dev,attack/3D/flexiblemask
519,16,face-station/13.02.18/016_03_059_2_15,dev,attack/3D/rigidmask
520,16,face-station/19.02.18/016_02_000_2_15,dev,attack/3D/rigidmask
521,16,face-station/19.02.18/016_02_000_2_85,dev,attack/3D/flexiblemask
522,16,face-station/21.02.18/016_03_000_2_15,dev,attack/3D/rigidmask
523,16,face-station/22.02.18/016_03_000_2_85,dev,attack/3D/flexiblemask
524,16,face-station/27.02.18/016_01_000_2_85,dev,attack/3D/flexiblemask
525,16,face-station/27.02.18/016_01_000_2_15,dev,attack/3D/rigidmask
526,16,face-station/04.05.18/016_06_004_2_85,dev,attack/3D/flexiblemask
527,16,face-station/16.05.18/016_07_070_2_15,dev,attack/3D/rigidmask
528,16,face-station/23.05.18/016_07_068_2_85,dev,attack/3D/flexiblemask
529,16,face-station/24.05.18/016_06_005_2_15,dev,attack/3D/rigidmask
530,16,face-station/24.05.18/016_05_012_2_85,dev,attack/3D/flexiblemask
531,16,face-station/24.05.18/016_05_012_2_15,dev,attack/3D/rigidmask
532,16,face-station/29.05.18/016_04_000_2_85,dev,attack/3D/flexiblemask
533,16,face-station/29.05.18/016_05_000_2_85,dev,attack/3D/flexiblemask
534,16,face-station/29.05.18/016_06_000_2_85,dev,attack/3D/flexiblemask
535,16,face-station/29.05.18/016_07_000_2_85,dev,attack/3D/flexiblemask
536,16,face-station/04.06.18/016_04_000_2_15,dev,attack/3D/rigidmask
537,16,face-station/04.06.18/016_05_000_2_15,dev,attack/3D/rigidmask
538,16,face-station/04.06.18/016_06_000_2_15,dev,attack/3D/rigidmask
539,16,face-station/04.06.18/016_07_000_2_15,dev,attack/3D/rigidmask
1153,512,face-station/14.03.18/512_04_006_1_01,dev,attack/3D/glasses
1154,512,face-station/26.01.18/512_01_008_1_01,dev,attack/3D/glasses
1155,512,face-station/07.02.18/512_02_044_1_01,dev,attack/3D/glasses
1156,512,face-station/01.02.18/512_01_038_1_01,dev,attack/3D/glasses
1157,512,face-station/09.02.18/512_02_013_1_01,dev,attack/3D/glasses
1158,512,face-station/13.02.18/512_03_030_1_01,dev,attack/3D/glasses
1159,512,face-station/14.02.18/512_03_032_1_01,dev,attack/3D/glasses
1160,512,face-station/14.02.18/512_03_003_1_01,dev,attack/3D/glasses
1161,512,face-station/27.02.18/512_02_012_1_01,dev,attack/3D/glasses
1162,512,face-station/23.04.18/512_05_067_1_01,dev,attack/3D/glasses
1163,512,face-station/23.05.18/512_06_012_1_01,dev,attack/3D/glasses
1164,512,face-station/23.05.18/512_07_006_1_01,dev,attack/3D/glasses
1259,10,face-station/24.01.18/010_01_000_0_00,dev,bonafide
1260,10,face-station/06.02.18/010_02_000_0_00,dev,bonafide
1261,10,face-station/09.02.18/010_03_000_0_00,dev,bonafide
1262,13,face-station/24.01.18/013_01_000_0_00,dev,bonafide
1263,13,face-station/09.02.18/013_02_000_0_00,dev,bonafide
1264,13,face-station/09.02.18/013_02_000_0_01,dev,bonafide
1265,13,face-station/16.02.18/013_03_000_0_01,dev,bonafide
1266,13,face-station/16.02.18/013_03_000_0_00,dev,bonafide
1302,24,face-station/29.01.18/024_01_000_0_00,dev,bonafide
1303,24,face-station/29.01.18/024_01_000_0_01,dev,bonafide
1304,24,face-station/06.02.18/024_02_000_0_00,dev,bonafide
1305,24,face-station/06.02.18/024_02_000_0_01,dev,bonafide
1306,24,face-station/21.02.18/024_03_000_0_00,dev,bonafide
1307,24,face-station/21.02.18/024_03_000_0_01,dev,bonafide
1308,22,face-station/29.01.18/022_01_000_0_00,dev,bonafide
1309,22,face-station/08.02.18/022_02_000_0_00,dev,bonafide
1310,22,face-station/08.02.18/022_03_000_0_00,dev,bonafide
1311,23,face-station/29.01.18/023_01_000_0_00,dev,bonafide
1331,26,face-station/30.01.18/026_01_000_0_00,dev,bonafide
1332,26,face-station/30.01.18/026_01_000_0_01,dev,bonafide
1333,26,face-station/07.02.18/026_02_000_0_00,dev,bonafide
1334,26,face-station/07.02.18/026_02_000_0_01,dev,bonafide
1335,26,face-station/12.02.18/026_03_000_0_00,dev,bonafide
1336,26,face-station/12.02.18/026_03_000_0_01,dev,bonafide
1346,33,face-station/31.01.18/033_01_000_0_00,dev,bonafide
1347,33,face-station/07.02.18/033_02_000_0_00,dev,bonafide
1348,33,face-station/14.02.18/033_03_000_0_00,dev,bonafide
1366,42,face-station/07.02.18/042_02_000_0_00,dev,bonafide
1367,42,face-station/01.02.18/042_01_000_0_00,dev,bonafide
1368,42,face-station/13.02.18/042_03_000_0_00,dev,bonafide
1375,56,face-station/07.02.18/056_02_000_0_00,dev,bonafide
1376,56,face-station/07.02.18/056_02_000_0_01,dev,bonafide
1377,56,face-station/02.02.18/056_01_000_0_00,dev,bonafide
1378,56,face-station/02.02.18/056_01_000_0_01,dev,bonafide
1379,56,face-station/12.02.18/056_03_000_0_00,dev,bonafide
1380,56,face-station/12.02.18/056_03_000_0_01,dev,bonafide
1381,59,face-station/07.02.18/059_02_000_0_00,dev,bonafide
1382,59,face-station/02.02.18/059_01_000_0_00,dev,bonafide
1383,59,face-station/13.02.18/059_03_000_0_00,dev,bonafide
1410,47,face-station/02.02.18/047_01_000_0_00,dev,bonafide
1411,47,face-station/02.02.18/047_01_000_0_01,dev,bonafide
1412,47,face-station/08.02.18/047_02_000_0_00,dev,bonafide
1413,47,face-station/13.02.18/047_03_000_0_00,dev,bonafide
1414,47,face-station/13.02.18/047_03_000_0_01,dev,bonafide
1421,55,face-station/02.02.18/055_01_000_0_00,dev,bonafide
1422,55,face-station/02.02.18/055_01_000_0_01,dev,bonafide
1423,55,face-station/06.02.18/055_02_000_0_00,dev,bonafide
1424,55,face-station/06.02.18/055_02_000_0_01,dev,bonafide
1425,55,face-station/13.02.18/055_03_000_0_00,dev,bonafide
1426,55,face-station/13.02.18/055_03_000_0_01,dev,bonafide
1427,52,face-station/02.02.18/052_01_000_0_00,dev,bonafide
1428,52,face-station/08.02.18/052_02_000_0_00,dev,bonafide
1429,52,face-station/08.02.18/052_03_000_0_00,dev,bonafide
1433,57,face-station/02.02.18/057_01_000_0_00,dev,bonafide
1438,48,face-station/02.02.18/048_01_000_0_00,dev,bonafide
1439,48,face-station/09.02.18/048_02_000_0_00,dev,bonafide
1440,48,face-station/09.02.18/048_03_000_0_00,dev,bonafide
1444,58,face-station/02.02.18/058_01_000_0_00,dev,bonafide
1445,58,face-station/06.02.18/058_02_000_0_00,dev,bonafide
1446,58,face-station/13.02.18/058_03_000_0_00,dev,bonafide
1447,58,face-station/13.02.18/058_03_000_0_02,dev,bonafide
1473,534,face-station/11.04.18/534_01_003_1_15,dev,attack/3D/glasses
1474,534,face-station/11.04.18/534_01_004_1_15,dev,attack/3D/glasses
1475,534,face-station/11.04.18/534_04_019_1_15,dev,attack/3D/glasses
1476,534,face-station/23.04.18/534_07_066_1_15,dev,attack/3D/glasses
1477,534,face-station/23.04.18/534_05_067_1_15,dev,attack/3D/glasses
1478,534,face-station/22.05.18/534_05_008_1_15,dev,attack/3D/glasses
1479,534,face-station/24.05.18/534_06_073_1_15,dev,attack/3D/glasses
1480,534,face-station/25.06.18/534_07_019_1_15,dev,attack/3D/glasses
1481,534,face-station/25.06.18/534_05_004_1_15,dev,attack/3D/glasses
1482,534,face-station/25.06.18/534_06_018_1_15,dev,attack/3D/glasses
1593,66,face-station/20.04.18/066_05_066_2_84,dev,attack/3D/flexiblemask
1594,66,face-station/23.04.18/066_05_000_0_00,dev,bonafide
1595,66,face-station/23.04.18/066_06_000_0_00,dev,bonafide
1596,66,face-station/23.04.18/066_07_000_0_00,dev,bonafide
1597,66,face-station/08.05.18/066_07_071_2_84,dev,attack/3D/flexiblemask
1598,66,face-station/23.05.18/066_06_012_2_84,dev,attack/3D/flexiblemask
1599,66,face-station/28.05.18/066_07_000_2_84,dev,attack/3D/flexiblemask
1600,66,face-station/29.05.18/066_04_000_2_84,dev,attack/3D/flexiblemask
1601,66,face-station/29.05.18/066_05_000_2_84,dev,attack/3D/flexiblemask
1602,66,face-station/29.05.18/066_06_000_2_84,dev,attack/3D/flexiblemask
1603,66,face-station/06.06.18/066_04_018_2_84,dev,attack/3D/flexiblemask
1604,66,face-station/22.06.18/066_01_000_2_84,dev,attack/3D/flexiblemask
1605,66,face-station/25.06.18/066_07_019_2_84,dev,attack/3D/flexiblemask
1606,66,face-station/25.06.18/066_05_004_2_84,dev,attack/3D/flexiblemask
1607,66,face-station/25.06.18/066_06_018_2_84,dev,attack/3D/flexiblemask
1608,66,face-station/25.06.18/066_01_006_2_84,dev,attack/3D/flexiblemask
1767,105,face-station/30.04.18/105_05_064_2_94,dev,attack/3D/flexiblemask
1768,105,face-station/01.05.18/105_05_065_2_98,dev,attack/3D/flexiblemask
1769,105,face-station/04.05.18/105_07_003_2_98,dev,attack/3D/flexiblemask
1770,105,face-station/04.05.18/105_06_038_2_98,dev,attack/3D/flexiblemask
1771,105,face-station/07.05.18/105_06_002_2_94,dev,attack/3D/flexiblemask
1772,105,face-station/16.05.18/105_07_004_2_94,dev,attack/3D/flexiblemask
1773,105,face-station/28.05.18/105_07_000_2_94,dev,attack/3D/flexiblemask
1774,105,face-station/28.05.18/105_07_000_2_98,dev,attack/3D/flexiblemask
1775,105,face-station/28.05.18/105_05_000_2_98,dev,attack/3D/flexiblemask
1776,105,face-station/28.05.18/105_04_000_2_98,dev,attack/3D/flexiblemask
1777,105,face-station/28.05.18/105_06_000_2_98,dev,attack/3D/flexiblemask
1778,105,face-station/29.05.18/105_04_000_2_94,dev,attack/3D/flexiblemask
1779,105,face-station/29.05.18/105_05_000_2_94,dev,attack/3D/flexiblemask
1780,105,face-station/29.05.18/105_06_000_2_94,dev,attack/3D/flexiblemask
1781,105,face-station/06.06.18/105_04_018_2_94,dev,attack/3D/flexiblemask
1782,105,face-station/06.06.18/105_04_018_2_98,dev,attack/3D/flexiblemask
1783,105,face-station/22.06.18/105_01_000_2_94,dev,attack/3D/flexiblemask
1784,105,face-station/22.06.18/105_01_000_2_98,dev,attack/3D/flexiblemask
1785,105,face-station/25.06.18/105_07_019_2_94,dev,attack/3D/flexiblemask
1786,105,face-station/25.06.18/105_07_019_2_98,dev,attack/3D/flexiblemask
1787,105,face-station/25.06.18/105_05_004_2_94,dev,attack/3D/flexiblemask
1788,105,face-station/25.06.18/105_05_004_2_98,dev,attack/3D/flexiblemask
1789,105,face-station/25.06.18/105_06_018_2_94,dev,attack/3D/flexiblemask
1790,105,face-station/25.06.18/105_06_018_2_98,dev,attack/3D/flexiblemask
1791,105,face-station/25.06.18/105_01_006_2_94,dev,attack/3D/flexiblemask
1792,105,face-station/25.06.18/105_01_006_2_98,dev,attack/3D/flexiblemask
1877,70,face-station/04.05.18/070_05_000_0_00,dev,bonafide
1878,70,face-station/07.05.18/070_06_000_0_00,dev,bonafide
1879,70,face-station/16.05.18/070_07_000_0_00,dev,bonafide
1880,71,face-station/04.05.18/071_05_000_0_00,dev,bonafide
1881,71,face-station/04.05.18/071_05_000_0_01,dev,bonafide
1882,71,face-station/07.05.18/071_06_000_0_00,dev,bonafide
1883,71,face-station/07.05.18/071_06_000_0_01,dev,bonafide
1884,71,face-station/08.05.18/071_07_000_0_00,dev,bonafide
1885,71,face-station/08.05.18/071_07_000_0_01,dev,bonafide
1905,110,face-station/28.06.18/110_06_003_2_79,dev,attack/3D/flexiblemask
1906,110,face-station/28.06.18/110_01_003_2_79,dev,attack/3D/flexiblemask
1907,110,face-station/28.06.18/110_04_007_2_79,dev,attack/3D/flexiblemask
1908,110,face-station/28.06.18/110_05_000_2_79,dev,attack/3D/flexiblemask
1909,110,face-station/28.06.18/110_04_000_2_79,dev,attack/3D/flexiblemask
1910,110,face-station/28.06.18/110_01_000_2_79,dev,attack/3D/flexiblemask
1911,110,face-station/28.06.18/110_06_000_2_79,dev,attack/3D/flexiblemask
1912,110,face-station/28.06.18/110_07_000_2_79,dev,attack/3D/flexiblemask
1913,110,face-station/02.07.18/110_07_007_2_79,dev,attack/3D/flexiblemask
1914,110,face-station/02.07.18/110_05_064_2_79,dev,attack/3D/flexiblemask
1915,110,face-station/03.07.18/110_06_064_2_79,dev,attack/3D/flexiblemask
1916,110,face-station/04.07.18/110_05_073_2_79,dev,attack/3D/flexiblemask
1917,110,face-station/05.07.18/110_07_073_2_79,dev,attack/3D/flexiblemask
1944,107,face-station/28.06.18/107_01_003_2_76,dev,attack/3D/flexiblemask
1945,107,face-station/28.06.18/107_04_007_2_76,dev,attack/3D/flexiblemask
1946,107,face-station/28.06.18/107_06_000_2_76,dev,attack/3D/flexiblemask
1947,107,face-station/28.06.18/107_06_003_2_76,dev,attack/3D/flexiblemask
1948,107,face-station/28.06.18/107_04_000_2_76,dev,attack/3D/flexiblemask
1949,107,face-station/28.06.18/107_01_000_2_76,dev,attack/3D/flexiblemask
1950,107,face-station/28.06.18/107_05_000_2_76,dev,attack/3D/flexiblemask
1951,107,face-station/28.06.18/107_07_000_2_76,dev,attack/3D/flexiblemask
1952,107,face-station/02.07.18/107_05_064_2_76,dev,attack/3D/flexiblemask
1953,107,face-station/02.07.18/107_07_007_2_76,dev,attack/3D/flexiblemask
1954,107,face-station/03.07.18/107_06_064_2_76,dev,attack/3D/flexiblemask
1955,107,face-station/04.07.18/107_05_073_2_76,dev,attack/3D/flexiblemask
1956,107,face-station/05.07.18/107_07_073_2_76,dev,attack/3D/flexiblemask
550,1,face-station/24.01.18/001_01_000_0_00,eval,bonafide
551,1,face-station/24.01.18/001_01_000_0_01,eval,bonafide
580,1,face-station/06.02.18/001_02_000_0_00,eval,bonafide
581,1,face-station/06.02.18/001_02_000_0_01,eval,bonafide
606,1,face-station/15.02.18/001_03_000_0_00,eval,bonafide
607,1,face-station/15.02.18/001_03_000_0_01,eval,bonafide
918,505,face-station/14.03.18/505_04_010_2_06,eval,attack/3D/fakehead
919,505,face-station/24.01.18/505_01_001_2_06,eval,attack/3D/fakehead
920,505,face-station/30.01.18/505_01_031_2_06,eval,attack/3D/fakehead
921,505,face-station/09.02.18/505_02_048_2_06,eval,attack/3D/fakehead
922,505,face-station/09.02.18/505_02_000_2_06,eval,attack/3D/fakehead
923,505,face-station/16.02.18/505_03_013_2_06,eval,attack/3D/fakehead
924,505,face-station/21.02.18/505_02_020_2_06,eval,attack/3D/fakehead
925,505,face-station/21.02.18/505_03_000_2_06,eval,attack/3D/fakehead
926,505,face-station/22.02.18/505_03_044_2_06,eval,attack/3D/fakehead
927,505,face-station/27.02.18/505_01_000_2_06,eval,attack/3D/fakehead
928,505,face-station/24.04.18/505_07_067_2_06,eval,attack/3D/fakehead
929,505,face-station/22.05.18/505_05_068_2_06,eval,attack/3D/fakehead
930,505,face-station/23.05.18/505_06_019_2_06,eval,attack/3D/fakehead
931,505,face-station/29.05.18/505_06_000_2_06,eval,attack/3D/fakehead
932,505,face-station/30.05.18/505_04_000_2_06,eval,attack/3D/fakehead
933,505,face-station/30.05.18/505_05_000_2_06,eval,attack/3D/fakehead
934,505,face-station/30.05.18/505_07_000_2_06,eval,attack/3D/fakehead
1007,12,face-station/25.01.18/012_01_000_0_00,eval,bonafide
1008,12,face-station/25.01.18/012_01_000_0_01,eval,bonafide
1061,12,face-station/27.02.18/012_02_000_0_00,eval,bonafide
1062,12,face-station/27.02.18/012_03_000_0_00,eval,bonafide
1063,12,face-station/27.02.18/012_02_000_0_01,eval,bonafide
1064,12,face-station/27.02.18/012_03_000_0_01,eval,bonafide
1090,12,face-station/16.05.18/012_07_000_0_00,eval,bonafide
1091,12,face-station/16.05.18/012_07_000_0_01,eval,bonafide
1102,12,face-station/23.05.18/012_06_000_0_00,eval,bonafide
1103,12,face-station/23.05.18/012_06_000_0_01,eval,bonafide
1109,12,face-station/24.05.18/012_05_000_0_00,eval,bonafide
1110,12,face-station/24.05.18/012_05_000_0_01,eval,bonafide
1249,11,face-station/24.01.18/011_01_000_0_00,eval,bonafide
1250,11,face-station/14.02.18/011_03_000_0_00,eval,bonafide
1251,11,face-station/16.02.18/011_02_000_0_00,eval,bonafide
1267,8,face-station/26.01.18/008_01_000_0_00,eval,bonafide
1268,8,face-station/26.01.18/008_01_000_0_01,eval,bonafide
1269,8,face-station/07.02.18/008_02_000_0_00,eval,bonafide
1270,8,face-station/07.02.18/008_02_000_0_01,eval,bonafide
1271,8,face-station/14.02.18/008_03_000_0_00,eval,bonafide
1272,8,face-station/14.02.18/008_03_000_0_01,eval,bonafide
1273,8,face-station/22.05.18/008_05_000_0_00,eval,bonafide
1274,8,face-station/22.05.18/008_05_000_0_01,eval,bonafide
1275,8,face-station/24.05.18/008_06_000_0_00,eval,bonafide
1276,8,face-station/24.05.18/008_06_000_0_01,eval,bonafide
1277,8,face-station/25.05.18/008_07_000_0_01,eval,bonafide
1278,8,face-station/25.05.18/008_07_000_0_00,eval,bonafide
1279,17,face-station/26.01.18/017_01_000_0_00,eval,bonafide
1280,17,face-station/26.01.18/017_01_000_0_01,eval,bonafide
1281,17,face-station/06.02.18/017_02_000_0_02,eval,bonafide
1282,17,face-station/06.02.18/017_02_000_0_00,eval,bonafide
1283,17,face-station/06.02.18/017_02_000_0_01,eval,bonafide
1284,17,face-station/14.02.18/017_03_000_0_00,eval,bonafide
1285,17,face-station/14.02.18/017_03_000_0_01,eval,bonafide
1290,25,face-station/29.01.18/025_01_000_0_00,eval,bonafide
1291,25,face-station/29.01.18/025_01_000_0_01,eval,bonafide
1292,25,face-station/06.02.18/025_02_000_0_00,eval,bonafide
1293,25,face-station/06.02.18/025_02_000_0_01,eval,bonafide
1294,25,face-station/12.02.18/025_03_000_0_00,eval,bonafide
1295,25,face-station/12.02.18/025_03_000_0_01,eval,bonafide
1296,20,face-station/29.01.18/020_01_000_0_00,eval,bonafide
1297,20,face-station/21.02.18/020_02_000_0_00,eval,bonafide
1298,20,face-station/21.02.18/020_03_000_0_00,eval,bonafide
1318,30,face-station/30.01.18/030_01_000_0_00,eval,bonafide
1319,30,face-station/07.02.18/030_02_000_0_00,eval,bonafide
1320,30,face-station/13.02.18/030_03_000_0_00,eval,bonafide
1321,30,face-station/13.02.18/030_03_000_0_02,eval,bonafide
1322,27,face-station/30.01.18/027_01_000_0_00,eval,bonafide
1323,27,face-station/30.01.18/027_01_000_0_01,eval,bonafide
1324,27,face-station/07.02.18/027_02_000_0_00,eval,bonafide
1325,27,face-station/07.02.18/027_02_000_0_01,eval,bonafide
1326,27,face-station/14.02.18/027_03_000_0_00,eval,bonafide
1327,27,face-station/14.02.18/027_03_000_0_01,eval,bonafide
1328,31,face-station/30.01.18/031_01_000_0_00,eval,bonafide
1329,31,face-station/13.02.18/031_02_000_0_00,eval,bonafide
1330,31,face-station/13.02.18/031_03_000_0_00,eval,bonafide
1349,35,face-station/31.01.18/035_01_000_0_01,eval,bonafide
1350,35,face-station/31.01.18/035_01_000_0_00,eval,bonafide
1351,35,face-station/07.02.18/035_02_000_0_00,eval,bonafide
1352,35,face-station/07.02.18/035_02_000_0_01,eval,bonafide
1353,35,face-station/12.02.18/035_03_000_0_00,eval,bonafide
1354,35,face-station/12.02.18/035_03_000_0_01,eval,bonafide
1355,36,face-station/31.01.18/036_01_000_0_00,eval,bonafide
1356,36,face-station/07.02.18/036_02_000_0_00,eval,bonafide
1357,36,face-station/13.02.18/036_03_000_0_00,eval,bonafide
1369,44,face-station/07.02.18/044_02_000_0_00,eval,bonafide
1370,44,face-station/01.02.18/044_01_000_0_00,eval,bonafide
1371,44,face-station/22.02.18/044_03_000_0_00,eval,bonafide
1384,63,face-station/07.02.18/063_02_000_0_00,eval,bonafide
1385,63,face-station/12.02.18/063_03_000_0_00,eval,bonafide
1386,63,face-station/12.02.18/063_03_000_0_01,eval,bonafide
1387,63,face-station/27.02.18/063_01_000_0_00,eval,bonafide
1388,63,face-station/27.02.18/063_01_000_0_01,eval,bonafide
1399,39,face-station/01.02.18/039_01_000_0_00,eval,bonafide
1400,43,face-station/01.02.18/043_01_000_0_00,eval,bonafide
1401,43,face-station/01.02.18/043_01_000_0_01,eval,bonafide
1402,43,face-station/06.02.18/043_02_000_0_00,eval,bonafide
1403,43,face-station/06.02.18/043_02_000_0_01,eval,bonafide
1404,43,face-station/16.02.18/043_03_000_0_00,eval,bonafide
1405,43,face-station/16.02.18/043_03_000_0_01,eval,bonafide
1415,53,face-station/02.02.18/053_01_000_0_00,eval,bonafide
1416,53,face-station/08.02.18/053_02_000_0_00,eval,bonafide
1417,53,face-station/14.02.18/053_03_000_0_00,eval,bonafide
1430,60,face-station/02.02.18/060_01_000_0_00,eval,bonafide
1431,60,face-station/09.02.18/060_03_000_0_00,eval,bonafide
1432,60,face-station/09.02.18/060_02_000_0_00,eval,bonafide
1434,50,face-station/02.02.18/050_01_000_0_00,eval,bonafide
1441,49,face-station/02.02.18/049_01_000_0_00,eval,bonafide
1442,49,face-station/09.02.18/049_02_000_0_00,eval,bonafide
1443,49,face-station/09.02.18/049_03_000_0_00,eval,bonafide
1448,51,face-station/02.02.18/051_01_000_0_00,eval,bonafide
1449,51,face-station/02.02.18/051_01_000_0_01,eval,bonafide
1450,51,face-station/09.02.18/051_02_000_0_00,eval,bonafide
1451,51,face-station/14.02.18/051_03_000_0_00,eval,bonafide
1622,67,face-station/23.04.18/067_05_000_0_00,eval,bonafide
1623,67,face-station/23.04.18/067_05_000_0_01,eval,bonafide
1624,67,face-station/24.04.18/067_06_000_0_00,eval,bonafide
1625,67,face-station/24.04.18/067_06_000_0_01,eval,bonafide
1626,67,face-station/24.04.18/067_07_000_0_00,eval,bonafide
1627,67,face-station/24.04.18/067_07_000_0_01,eval,bonafide
1896,73,face-station/23.05.18/073_05_000_0_00,eval,bonafide
1897,73,face-station/23.05.18/073_07_000_0_00,eval,bonafide
1898,73,face-station/24.05.18/073_06_000_0_00,eval,bonafide
1899,72,face-station/23.05.18/072_07_000_0_01,eval,bonafide
1900,72,face-station/23.05.18/072_05_000_0_01,eval,bonafide
1901,72,face-station/23.05.18/072_07_000_0_00,eval,bonafide
1902,72,face-station/23.05.18/072_05_000_0_00,eval,bonafide
1903,72,face-station/23.05.18/072_06_000_0_00,eval,bonafide
1904,72,face-station/23.05.18/072_06_000_0_01,eval,bonafide
